agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,opti_cost,oc_diff,relative_diff,node_sequence,link_sequence,time_sequence,time_decimal_sequence,
1,1,3,0,1,3,vo,AM,10.0,0.0,42.0,0.0100,0,0,0,1;3;,-1514150288;,0730:00;0811:59;,450.00;491.98;
597,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:06;0659:53;0659:53;,429.10;419.90;419.90;
598,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:06;0659:53;0659:53;,429.10;419.90;419.90;
599,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:06;0659:53;0659:53;,429.10;419.90;419.90;
600,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:06;0659:53;0659:53;,429.10;419.90;419.90;
601,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:06;0659:53;0659:53;,429.10;419.90;419.90;
602,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:12;0659:53;0659:53;,429.20;419.90;419.90;
603,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:12;0659:53;0659:53;,429.20;419.90;419.90;
604,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:12;0659:53;0659:53;,429.20;419.90;419.90;
605,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:12;0659:53;0659:53;,429.20;419.90;419.90;
606,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:12;0659:53;0659:53;,429.20;419.90;419.90;
607,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:12;0659:53;0659:53;,429.20;419.90;419.90;
608,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:12;0659:53;0659:53;,429.20;419.90;419.90;
609,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:17;0659:53;0659:53;,429.30;419.90;419.90;
610,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:17;0659:53;0659:53;,429.30;419.90;419.90;
611,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:17;0659:53;0659:53;,429.30;419.90;419.90;
612,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:17;0659:53;0659:53;,429.30;419.90;419.90;
613,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:17;0659:53;0659:53;,429.30;419.90;419.90;
614,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:17;0659:53;0659:53;,429.30;419.90;419.90;
615,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:23;0659:53;0659:53;,429.40;419.90;419.90;
616,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:23;0659:53;0659:53;,429.40;419.90;419.90;
617,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:23;0659:53;0659:53;,429.40;419.90;419.90;
618,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:23;0659:53;0659:53;,429.40;419.90;419.90;
619,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:23;0659:53;0659:53;,429.40;419.90;419.90;
620,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:23;0659:53;0659:53;,429.40;419.90;419.90;
621,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:23;0659:53;0659:53;,429.40;419.90;419.90;
622,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:30;0659:53;0659:53;,429.50;419.90;419.90;
623,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:30;0659:53;0659:53;,429.50;419.90;419.90;
624,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:30;0659:53;0659:53;,429.50;419.90;419.90;
625,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:30;0659:53;0659:53;,429.50;419.90;419.90;
626,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:30;0659:53;0659:53;,429.50;419.90;419.90;
627,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:30;0659:53;0659:53;,429.50;419.90;419.90;
628,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:36;0659:53;0659:53;,429.60;419.90;419.90;
629,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:36;0659:53;0659:53;,429.60;419.90;419.90;
630,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:36;0659:53;0659:53;,429.60;419.90;419.90;
631,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:36;0659:53;0659:53;,429.60;419.90;419.90;
632,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:36;0659:53;0659:53;,429.60;419.90;419.90;
633,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:36;0659:53;0659:53;,429.60;419.90;419.90;
634,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:36;0659:53;0659:53;,429.60;419.90;419.90;
635,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:42;0659:53;0659:53;,429.70;419.90;419.90;
636,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:42;0659:53;0659:53;,429.70;419.90;419.90;
637,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:42;0659:53;0659:53;,429.70;419.90;419.90;
638,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:42;0659:53;0659:53;,429.70;419.90;419.90;
639,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:42;0659:53;0659:53;,429.70;419.90;419.90;
640,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:42;0659:53;0659:53;,429.70;419.90;419.90;
641,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:47;0659:53;0659:53;,429.80;419.90;419.90;
642,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:47;0659:53;0659:53;,429.80;419.90;419.90;
643,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:47;0659:53;0659:53;,429.80;419.90;419.90;
644,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:47;0659:53;0659:53;,429.80;419.90;419.90;
645,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:47;0659:53;0659:53;,429.80;419.90;419.90;
646,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:47;0659:53;0659:53;,429.80;419.90;419.90;
647,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:47;0659:53;0659:53;,429.80;419.90;419.90;
648,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:53;0659:53;0659:53;,429.90;419.90;419.90;
649,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:53;0659:53;0659:53;,429.90;419.90;419.90;
650,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:53;0659:53;0659:53;,429.90;419.90;419.90;
651,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:53;0659:53;0659:53;,429.90;419.90;419.90;
652,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:53;0659:53;0659:53;,429.90;419.90;419.90;
653,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0709:53;0659:53;0659:53;,429.90;419.90;419.90;
654,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:00;0659:53;0659:53;,430.00;419.90;419.90;
655,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:00;0659:53;0659:53;,430.00;419.90;419.90;
656,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:00;0659:53;0659:53;,430.00;419.90;419.90;
657,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:00;0659:53;0659:53;,430.00;419.90;419.90;
658,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:00;0659:53;0659:53;,430.00;419.90;419.90;
659,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:00;0659:53;0659:53;,430.00;419.90;419.90;
660,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:00;0659:53;0659:53;,430.00;419.90;419.90;
661,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:06;0659:53;0659:53;,430.10;419.90;419.90;
662,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:06;0659:53;0659:53;,430.10;419.90;419.90;
663,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:06;0659:53;0659:53;,430.10;419.90;419.90;
664,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:06;0659:53;0659:53;,430.10;419.90;419.90;
665,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:06;0659:53;0659:53;,430.10;419.90;419.90;
666,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:06;0659:53;0659:53;,430.10;419.90;419.90;
667,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:12;0659:53;0659:53;,430.20;419.90;419.90;
668,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:12;0659:53;0659:53;,430.20;419.90;419.90;
669,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:12;0659:53;0659:53;,430.20;419.90;419.90;
670,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:12;0659:53;0659:53;,430.20;419.90;419.90;
671,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:12;0659:53;0659:53;,430.20;419.90;419.90;
672,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:12;0659:53;0659:53;,430.20;419.90;419.90;
673,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:12;0659:53;0659:53;,430.20;419.90;419.90;
674,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:17;0659:53;0659:53;,430.30;419.90;419.90;
675,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:17;0659:53;0659:53;,430.30;419.90;419.90;
676,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:17;0659:53;0659:53;,430.30;419.90;419.90;
677,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:17;0659:53;0659:53;,430.30;419.90;419.90;
678,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:17;0659:53;0659:53;,430.30;419.90;419.90;
679,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:17;0659:53;0659:53;,430.30;419.90;419.90;
680,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:23;0659:53;0659:53;,430.40;419.90;419.90;
681,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:23;0659:53;0659:53;,430.40;419.90;419.90;
682,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:23;0659:53;0659:53;,430.40;419.90;419.90;
683,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:23;0659:53;0659:53;,430.40;419.90;419.90;
684,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:23;0659:53;0659:53;,430.40;419.90;419.90;
685,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:23;0659:53;0659:53;,430.40;419.90;419.90;
686,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:23;0659:53;0659:53;,430.40;419.90;419.90;
687,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:30;0659:53;0659:53;,430.50;419.90;419.90;
688,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:30;0659:53;0659:53;,430.50;419.90;419.90;
689,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:30;0659:53;0659:53;,430.50;419.90;419.90;
690,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:30;0659:53;0659:53;,430.50;419.90;419.90;
691,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:30;0659:53;0659:53;,430.50;419.90;419.90;
692,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:30;0659:53;0659:53;,430.50;419.90;419.90;
693,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:36;0659:53;0659:53;,430.60;419.90;419.90;
694,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:36;0659:53;0659:53;,430.60;419.90;419.90;
695,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:36;0659:53;0659:53;,430.60;419.90;419.90;
696,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:36;0659:53;0659:53;,430.60;419.90;419.90;
697,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:36;0659:53;0659:53;,430.60;419.90;419.90;
698,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:36;0659:53;0659:53;,430.60;419.90;419.90;
699,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:36;0659:53;0659:53;,430.60;419.90;419.90;
700,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:42;0659:53;0659:53;,430.70;419.90;419.90;
701,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:42;0659:53;0659:53;,430.70;419.90;419.90;
702,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:42;0659:53;0659:53;,430.70;419.90;419.90;
703,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:42;0659:53;0659:53;,430.70;419.90;419.90;
704,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:42;0659:53;0659:53;,430.70;419.90;419.90;
705,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:42;0659:53;0659:53;,430.70;419.90;419.90;
706,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:47;0659:53;0659:53;,430.80;419.90;419.90;
707,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:47;0659:53;0659:53;,430.80;419.90;419.90;
708,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:47;0659:53;0659:53;,430.80;419.90;419.90;
709,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:47;0659:53;0659:53;,430.80;419.90;419.90;
710,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:47;0659:53;0659:53;,430.80;419.90;419.90;
711,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:47;0659:53;0659:53;,430.80;419.90;419.90;
712,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:47;0659:53;0659:53;,430.80;419.90;419.90;
713,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:53;0659:53;0659:53;,430.90;419.90;419.90;
714,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:53;0659:53;0659:53;,430.90;419.90;419.90;
715,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:53;0659:53;0659:53;,430.90;419.90;419.90;
716,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:53;0659:53;0659:53;,430.90;419.90;419.90;
717,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:53;0659:53;0659:53;,430.90;419.90;419.90;
718,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0710:53;0659:53;0659:53;,430.90;419.90;419.90;
719,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:00;0659:53;0659:53;,431.00;419.90;419.90;
720,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:00;0659:53;0659:53;,431.00;419.90;419.90;
721,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:00;0659:53;0659:53;,431.00;419.90;419.90;
722,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:00;0659:53;0659:53;,431.00;419.90;419.90;
723,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:00;0659:53;0659:53;,431.00;419.90;419.90;
724,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:00;0659:53;0659:53;,431.00;419.90;419.90;
725,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:00;0659:53;0659:53;,431.00;419.90;419.90;
726,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:06;0659:53;0659:53;,431.10;419.90;419.90;
727,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:06;0659:53;0659:53;,431.10;419.90;419.90;
728,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:06;0659:53;0659:53;,431.10;419.90;419.90;
729,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:06;0659:53;0659:53;,431.10;419.90;419.90;
730,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:06;0659:53;0659:53;,431.10;419.90;419.90;
731,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:06;0659:53;0659:53;,431.10;419.90;419.90;
732,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:12;0659:53;0659:53;,431.20;419.90;419.90;
733,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:12;0659:53;0659:53;,431.20;419.90;419.90;
734,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:12;0659:53;0659:53;,431.20;419.90;419.90;
735,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:12;0659:53;0659:53;,431.20;419.90;419.90;
736,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:12;0659:53;0659:53;,431.20;419.90;419.90;
737,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:12;0659:53;0659:53;,431.20;419.90;419.90;
738,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:12;0659:53;0659:53;,431.20;419.90;419.90;
739,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:17;0659:53;0659:53;,431.30;419.90;419.90;
740,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:17;0659:53;0659:53;,431.30;419.90;419.90;
741,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:17;0659:53;0659:53;,431.30;419.90;419.90;
742,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:17;0659:53;0659:53;,431.30;419.90;419.90;
743,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:17;0659:53;0659:53;,431.30;419.90;419.90;
744,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:17;0659:53;0659:53;,431.30;419.90;419.90;
745,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:23;0659:53;0659:53;,431.40;419.90;419.90;
746,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:23;0659:53;0659:53;,431.40;419.90;419.90;
747,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:23;0659:53;0659:53;,431.40;419.90;419.90;
748,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:23;0659:53;0659:53;,431.40;419.90;419.90;
749,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:23;0659:53;0659:53;,431.40;419.90;419.90;
750,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:23;0659:53;0659:53;,431.40;419.90;419.90;
751,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:23;0659:53;0659:53;,431.40;419.90;419.90;
752,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:30;0659:53;0659:53;,431.50;419.90;419.90;
753,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:30;0659:53;0659:53;,431.50;419.90;419.90;
754,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:30;0659:53;0659:53;,431.50;419.90;419.90;
755,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:30;0659:53;0659:53;,431.50;419.90;419.90;
756,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:30;0659:53;0659:53;,431.50;419.90;419.90;
757,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:30;0659:53;0659:53;,431.50;419.90;419.90;
758,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:36;0659:53;0659:53;,431.60;419.90;419.90;
759,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:36;0659:53;0659:53;,431.60;419.90;419.90;
760,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:36;0659:53;0659:53;,431.60;419.90;419.90;
761,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:36;0659:53;0659:53;,431.60;419.90;419.90;
762,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:36;0659:53;0659:53;,431.60;419.90;419.90;
763,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:36;0659:53;0659:53;,431.60;419.90;419.90;
764,1,2,1,1,2,p,AM,1,0.0,86.9844,45.0100,0,0,0,1;3;2;,1003;3002;,0711:36;0659:53;0659:53;,431.60;419.90;419.90;
